zip,city,state,avg_lat,avg_long,rest_pr_1,rest_rv_1,rest_pr_2,rest_rv_2,rest_pr_3,rest_rv_3,rest_pr_4,rest_rv_4,shop_pr_1,shop_rv_1,shop_pr_2,shop_rv_2,shop_pr_3,shop_rv_3,shop_pr_4,shop_rv_4,loca_pr_1,loca_rv_1,loca_pr_2,loca_rv_2,loca_pr_3,loca_rv_3,loca_pr_4,loca_rv_4
03607,South Acworth,NH,43.18,-72.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03837,Gilmanton Iron Works,NH,43.43,-71.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03853,Mirror Lake,NH,43.63,-71.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07016,Cranford,NJ,40.65367119150019,-74.30214959427458,14,628,36,4588,6,769,0,0,3,26,18,194,5,32,1,17,0,0,6,27,2,27,0,0
07046,Mountain Lakes,NJ,40.88554502890687,-74.44985252067156,1,83,3,290,2,235,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
07078,Millburn,NJ,40.72194206420854,-74.3264565600093,4,173,4,454,1,61,0,0,1,10,7,67,6,26,1,4,0,0,1,9,0,0,0,0
07423,Ho Ho Kus,NJ,40.99718357472558,-74.1101913338226,2,74,8,513,2,328,0,0,0,0,3,8,2,35,0,0,0,0,0,0,0,0,0,0
07438,Oak Ridge,NJ,41.029439240264395,-74.50665901378113,7,141,8,312,0,0,0,0,0,0,4,15,1,2,0,0,0,0,0,0,0,0,0,0
07444,Pequannock,NJ,40.96639438757429,-74.28971744298552,10,267,7,955,0,0,0,0,3,19,10,90,4,29,0,0,0,0,0,0,0,0,0,0
07647,Northvale,NJ,41.01090844099549,-73.94756889013784,13,245,14,759,2,117,0,0,3,8,7,36,3,22,0,0,1,1,0,0,0,0,0,0
07751,Morganville,NJ,40.357838805851685,-74.28650051613832,2,22,6,375,1,131,0,0,0,0,10,122,0,0,1,9,0,0,2,6,0,0,1,9
07760,Rumson,NJ,40.367054969158175,-73.98709142884826,4,104,11,1299,10,1252,0,0,0,0,2,42,2,4,0,0,0,0,0,0,0,0,0,0
07821,Andover,NJ,40.971823380405134,-74.73957295667563,3,8,5,229,1,94,0,0,2,17,1,25,1,6,0,0,0,0,0,0,0,0,0,0
07927,Cedar Knolls,NJ,40.81915221757717,-74.45397931438077,5,112,4,269,1,269,0,0,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07932,Florham Park,NJ,40.78706995968783,-74.39427967207203,7,166,15,1396,1,24,0,0,2,11,5,46,1,11,0,0,1,6,2,23,0,0,0,0
08007,Barrington,NJ,39.86951717182311,-75.05114103771477,4,66,3,120,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
08061,Mount Royal,NJ,39.8099,-75.21124,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08066,Paulsboro,NJ,39.82717275190556,-75.23718009935398,5,52,6,111,0,0,0,0,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0
08073,Rancocas,NJ,40.01,-74.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08080,Sewell,NJ,39.760346305411275,-75.10416898947044,15,311,27,1364,1,49,0,0,3,6,13,72,4,22,0,0,1,1,2,7,1,5,1,3
08081,Sicklerville,NJ,39.73411001953399,-74.99925325314359,23,553,21,1202,0,0,0,0,3,7,17,78,1,2,0,0,1,3,0,0,0,0,0,0
08105,Camden,NJ,39.948387352724254,-75.08674056348268,10,145,5,107,2,15,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08812,Green Brook Township,NJ,40.59522525909528,-74.47422599150103,21,674,21,1371,0,0,0,0,3,11,16,150,5,54,2,14,1,8,1,3,0,0,0,0
08830,Iselin,NJ,40.568501358667675,-74.3195798764562,20,941,31,5459,3,166,0,0,4,7,15,223,13,259,1,5,0,0,1,31,0,0,0,0
87013,Cuba,NM,36.010502798108355,-106.962698934145,5,56,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87021,Milan,NM,35.174409700617,-107.89545449487814,5,272,2,66,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
87036,Mountainair,NM,34.519774651949504,-106.24300796543169,1,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87114,Albuquerque,NM,35.197734386075346,-106.65652381825501,35,1044,42,3227,0,0,0,0,11,98,40,414,17,74,1,3,2,25,0,0,2,6,1,18
87701,Las Vegas,NM,35.59946678605254,-105.22122566784927,20,329,11,647,0,0,1,14,1,2,11,27,0,0,0,0,0,0,1,1,0,0,0,0
87821,Datil,NM,34.145207,-107.843776,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87936,Garfield,NM,32.75,-107.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87942,Williamsburg,NM,33.06,-107.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88318,Corona,NM,34.25025,-105.59518999999999,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88426,Logan,NM,35.365124092042116,-103.41101452404352,2,7,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,New York,NY,40.80058942330929,-73.93924811167828,26,679,13,1168,0,0,0,0,11,78,15,102,0,0,1,1,2,12,2,22,0,0,0,0
10170,New York,NY,40.75,-73.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,Shrub Oak,NY,41.32990854526551,-73.82446118453012,1,32,7,262,0,0,0,0,0,0,2,11,0,0,0,0,1,5,1,3,0,0,0,0
10709,Eastchester,NY,40.95536633753478,-73.81416547209685,3,93,10,1296,1,29,0,0,1,3,9,68,1,10,1,3,0,0,2,8,1,5,0,0
10917,Woodbury,NY,41.32080270769024,-74.12455139071496,11,157,12,777,0,0,0,0,3,5,24,765,30,184,13,47,0,0,0,0,0,0,0,0
10922,Fort Montgomery,NY,41.3353350034551,-73.9831065586365,0,0,2,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10956,New City,NY,41.14279061893525,-73.99130804796192,15,455,36,2156,1,40,0,0,2,9,9,81,2,13,1,27,3,4,2,11,0,0,0,0
10962,Orangeburg,NY,41.0472883332716,-73.94982469711051,5,80,14,744,1,152,0,0,0,0,2,59,0,0,0,0,1,2,1,1,0,0,0,0
10987,Tuxedo Park,NY,41.19360860776286,-74.19261443195724,3,64,3,355,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11215,Brooklyn,NY,40.6685033820253,-73.98461118731423,36,4104,44,8508,2,193,0,0,10,254,46,1895,16,455,3,14,11,243,18,685,6,108,0,0
11542,Glen Cove,NY,40.864352432787705,-73.62785287847902,25,686,27,1701,5,226,1,31,2,20,11,55,5,34,0,0,1,4,3,11,0,0,0,0
11706,Bay Shore,NY,40.723218096877105,-73.24161575524319,12,268,29,3239,6,1196,0,0,3,17,17,149,10,97,1,2,1,5,2,36,1,2,0,0
11959,Quogue,NY,40.816657841205604,-72.608235552907,0,0,0,0,0,0,1,13,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0
12065,Clifton Park,NY,42.85866910961068,-73.77413297633358,35,1198,53,3293,1,16,1,8,4,28,38,247,16,87,1,3,2,11,4,25,2,6,0,0
12070,Fort Johnson,NY,42.99,-74.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,Johnstown,NY,43.01233781661367,-74.36569128474962,9,104,11,167,0,0,0,0,3,10,1,6,2,11,0,0,0,0,1,1,0,0,0,0
12108,Lake Pleasant,NY,43.461098,-74.4385691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12122,Middleburgh,NY,42.600059855970684,-74.33463253735545,4,27,5,90,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
12136,Old Chatham,NY,42.4547615,-73.55825899999998,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,Schaghticoke,NY,42.91233941428572,-73.58242399999997,1,9,4,72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12418,Cornwallville,NY,42.36,-74.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12469,Preston Hollow,NY,42.44,-74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12501,Amenia,NY,41.85415207449004,-73.55987598514027,1,34,3,84,2,148,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12502,Ancram,NY,42.120619666666656,-73.71852966666667,2,85,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12531,Holmes,NY,41.518809999999995,-73.69601,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12563,Patterson,NY,41.50031928205368,-73.58429969370242,3,30,9,499,0,0,0,0,0,0,5,18,1,3,0,0,0,0,0,0,0,0,0,0
12592,Wassaic,NY,41.78,-73.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12732,Eldred,NY,41.52729116336255,-74.88541074174755,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12834,Greenwich,NY,43.100309707015356,-73.50538546696822,8,72,1,6,1,43,0,0,1,5,4,7,0,0,1,3,0,0,0,0,0,0,0,0
12843,Johnsburg,NY,43.57,-73.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12917,Burke,NY,44.921137,-74.1453515,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13029,Brewerton,NY,43.234179694436996,-76.13544388419652,4,71,1,12,0,0,0,0,1,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0
13034,Cayuga,NY,42.91,-76.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13061,Erieville,NY,42.876438125968,-75.75940869748591,1,25,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
13308,Blossvale,NY,43.27,-75.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13365,Little Falls,NY,43.03605159299883,-74.8486178733753,8,67,4,81,3,60,0,0,0,0,3,21,1,1,0,0,0,0,1,3,0,0,0,0
13603,Watertown,NY,44.0447643013931,-75.80697975745599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13673,Philadelphia,NY,44.146143,-75.71359975,3,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13678,Raymondville,NY,44.81,-74.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13730,Afton,NY,42.225537487384145,-75.52683247745443,1,3,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13780,Guilford,NY,42.4,-75.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13809,Mount Upton,NY,42.437649650634754,-75.3864610168457,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13811,Newark Valley,NY,42.22041602500001,-76.185753825,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13850,Vestal,NY,42.09207137511714,-76.0102691597144,20,459,23,816,1,35,1,8,10,54,21,83,6,31,1,8,0,0,0,0,0,0,0,0
13862,Whitney Point,NY,42.33269985145153,-75.97027602571023,8,65,1,104,0,0,0,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
13901,Binghamton,NY,42.10717511724192,-75.90844445544838,24,598,23,2048,1,137,1,5,4,12,9,39,1,3,0,0,0,0,1,4,0,0,0,0
14134,Sardinia,NY,42.53,-78.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14167,Varysburg,NY,42.754165,-78.33671000000002,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14170,West Falls,NY,42.7177145,-78.68226999999999,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14203,Buffalo,NY,42.88760957760418,-78.87254399881508,18,486,17,2300,0,0,0,0,4,10,9,63,1,8,0,0,0,0,1,2,0,0,0,0
14304,Niagara Falls,NY,43.09244577729621,-78.9697562714888,31,549,36,2298,0,0,0,0,7,50,41,127,7,22,0,0,2,10,0,0,0,0,0,0
14454,Geneseo,NY,42.79682877270694,-77.80130954844836,12,188,9,288,0,0,0,0,2,6,4,15,1,2,1,2,0,0,1,5,1,2,0,0
14710,Ashville,NY,42.107238,-79.373257,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,Bolivar,NY,42.06778,-78.1678699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14847,Interlaken,NY,42.618693325,-76.68916815,2,117,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14903,Elmira,NY,42.1441109792238,-76.85263054172421,5,64,9,231,0,0,0,0,0,0,9,24,4,9,1,5,0,0,0,0,0,0,0,0
27018,East Bend,NC,36.21445813443042,-80.5015858896011,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27258,Haw River,NC,36.08877427395353,-79.35619193804386,4,136,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27560,Morrisville,NC,35.83786237401071,-78.83689731685442,31,2331,32,5225,1,155,0,0,6,95,30,321,9,34,2,11,2,42,4,23,2,14,0,0
27610,Raleigh,NC,35.782677085088984,-78.58257547401426,37,705,12,542,0,0,0,0,11,44,17,70,0,0,0,0,1,7,1,3,0,0,0,0
27705,Durham,NC,36.01969322932215,-78.94044918810873,44,2194,33,4736,2,99,0,0,15,79,37,475,7,66,2,12,0,0,7,140,2,35,1,3
27830,Fremont,NC,35.54250899999999,-77.97637766666666,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27874,Scotland Neck,NC,36.12525473435874,-77.4233167486328,1,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27922,Cofield,NC,36.35,-76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27929,Currituck,NC,36.4499356214429,-76.01802603689009,1,4,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27937,Gates,NC,36.48499580769774,-76.74942608544846,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28174,Wingate,NC,34.982698177424915,-80.45164897141028,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28425,Burgaw,NC,34.558091003048055,-77.91436322333044,11,70,3,74,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0
28433,Clarkton,NC,34.48,-78.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28457,Rocky Point,NC,34.428695726141356,-77.8801145624512,4,96,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28643,Lansing,NC,36.4981883,-81.51037975,1,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58012,Casselton,ND,46.89283881108396,-97.21196748470055,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58052,Leonard,ND,46.65,-97.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58053,Lidgerwood,ND,46.07,-97.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58059,Mapleton,ND,46.883453369140604,-97.0518569946289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58060,Milnor,ND,46.26,-97.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58061,Mooreton,ND,46.268229999999996,-96.87564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58301,Devils Lake,ND,48.10893983938468,-98.87338097698796,9,62,7,92,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
58384,Willow City,ND,48.6,-100.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58413,Ashley,ND,46.03,-99.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58563,New Salem,ND,46.859060137757595,-101.417088470472,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58725,Carpio,ND,48.44,-101.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58843,Epping,ND,48.28,-103.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58845,Grenora,ND,48.61756,-103.93736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43056,Heath,OH,40.02956454218962,-82.4417532337877,16,189,19,476,0,0,1,4,2,7,17,46,5,12,0,0,0,0,1,5,0,0,0,0
43080,Utica,OH,40.2325486215071,-82.45228587494941,2,14,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43204,Columbus,OH,39.956122548982854,-83.08457766659876,21,386,3,73,0,0,0,0,3,25,5,57,2,3,0,0,0,0,2,10,0,0,1,3
43217,Columbus,OH,39.82,-82.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43222,Columbus,OH,39.95777533486119,-83.03454459740709,10,255,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,3,1,5,0,0,0,0
43447,Millbury,OH,41.55880495,-83.44456500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43607,Toledo,OH,41.65223808576192,-83.62131324232881,13,268,1,55,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0
43758,Malta,OH,39.6483612060547,-81.859260559082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43945,Salineville,OH,40.624746,-80.827047,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44054,Sheffield Lake,OH,41.45348668026818,-82.08724430655741,7,111,3,136,0,0,0,0,1,2,1,1,2,21,0,0,0,0,0,0,0,0,0,0
44149,Strongsville,OH,41.312790669336245,-81.85708153567556,6,147,2,34,0,0,0,0,0,0,4,14,0,0,0,0,1,4,0,0,0,0,0,0
44333,Fairlawn,OH,41.13368038519558,-81.62867887945858,24,534,40,2773,4,292,0,0,8,35,30,192,11,52,4,57,2,14,4,21,0,0,3,47
44514,Poland,OH,41.01823632838629,-80.61763789037792,13,170,10,348,1,20,0,0,4,19,3,6,3,8,0,0,0,0,0,0,0,0,0,0
44641,Louisville,OH,40.8428879380802,-81.26531936905445,3,19,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,0,0
44805,Ashland,OH,40.85824025128542,-82.30784463651732,24,295,15,251,0,0,0,0,4,8,6,9,2,21,1,2,0,0,1,3,0,0,0,0
44818,Bloomville,OH,41.066419591906154,-83.01523852348329,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44866,Polk,OH,40.94,-82.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45002,Cleves,OH,39.18362606646197,-84.73881566150781,6,97,3,148,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
45118,Fayetteville,OH,39.1826700746252,-83.92992902190251,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45162,Pleasant Plain,OH,39.277191200000004,-84.1140594,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45223,Cincinnati,OH,39.1612092630167,-84.54027946132007,12,704,10,1605,0,0,0,0,4,65,10,210,4,12,0,0,1,4,1,23,0,0,0,0
45224,Cincinnati,OH,39.2055381478214,-84.53965925189107,8,144,4,250,0,0,0,0,1,2,2,11,2,30,2,11,0,0,1,4,0,0,1,4
45378,Verona,OH,39.90347,-84.48798000000001,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45382,West Manchester,OH,39.9,-84.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45385,Xenia,OH,39.68697683851171,-83.93980129562314,18,244,7,220,0,0,0,0,2,16,4,27,1,4,0,0,1,3,1,13,0,0,0,0
45417,Dayton,OH,39.74704951498288,-84.26598199766397,3,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45628,Frankfort,OH,39.41809,-83.17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45658,Patriot,OH,38.77,-82.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45696,Willow Wood,OH,38.59,-82.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45821,Cecil,OH,41.236024532637295,-84.56362282857295,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45865,Minster,OH,40.38794912010308,-84.37539725066742,2,14,2,9,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
73021,Colony,OK,35.34,-98.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73027,Coyle,OK,35.95,-97.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73059,Minco,OK,35.31064839542341,-97.94488251922381,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73080,Purcell,OK,35.003208134878626,-97.36819831996958,5,107,4,44,0,0,0,0,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
73095,Wayne,OK,34.91,-97.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73128,Oklahoma City,OK,35.46117396192557,-97.63327091623272,12,139,15,605,0,0,0,0,0,0,11,83,7,26,0,0,0,0,2,14,0,0,0,0
73440,Lebanon,OK,33.98,-96.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73505,Lawton,OK,34.619982118641616,-98.44927134639073,35,812,34,1403,0,0,1,19,8,39,29,194,10,37,1,4,3,16,2,6,1,4,0,0
73570,Tipton,OK,34.5,-99.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73722,Byron,OK,36.9002411660529,-98.35806947140335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73742,Hennessey,OK,36.10597735560864,-97.89899700177942,2,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73835,Camargo,OK,36.01,-99.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73841,Fort Supply,OK,36.573358845406204,-99.56969911026829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74115,Tulsa,OK,36.17141363144951,-95.90216740383086,27,359,7,363,1,15,1,6,3,10,4,11,5,15,0,0,0,0,1,1,0,0,0,0
74131,Tulsa,OK,36.05,-96.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74333,Bluejacket,OK,36.8,-95.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74644,Marland,OK,36.56,-97.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74734,Eagletown,OK,34.03,-94.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74764,Valliant,OK,34.002990999999994,-95.093100225,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74827,Atwood,OK,34.95,-96.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74864,Prague,OK,35.46280492761333,-96.68505205222557,2,9,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74881,Wellston,OK,35.685853966666656,-97.05698736666666,1,4,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74932,Cameron,OK,35.1943665902072,-94.4923492896928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74944,Mccurtain,OK,35.13,-95.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74953,Poteau,OK,35.06996558106241,-94.62683731797428,11,85,5,79,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97070,Wilsonville,OR,45.30916219241241,-122.7677664688826,26,1188,30,3278,0,0,0,0,4,34,25,512,6,115,2,10,0,0,3,23,0,0,2,17
97106,Banks,OR,45.62750700121657,-123.12835818963457,3,63,3,86,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
97450,Langlois,OR,42.92642,-124.4505,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97456,Monroe,OR,44.315631530006506,-123.29720417608952,1,17,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97526,Grants Pass,OR,42.44632609629428,-123.32579349323588,40,1420,43,3752,0,0,0,0,12,93,30,197,13,65,0,0,5,31,4,43,4,24,0,0
97641,Christmas Valley,OR,43.23852308417963,-120.68892153888285,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15017,Bridgeville,PA,40.362903350137984,-80.10921309491721,20,414,25,1678,0,0,0,0,7,42,20,106,4,25,2,11,0,0,2,13,1,7,1,5
15022,Charleroi,PA,40.13717907696503,-79.90107309767534,5,49,8,199,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
15110,Duquesne,PA,40.381098458071385,-79.86026768963285,1,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15202,Avalon,PA,40.49802477390888,-80.06581191249309,20,488,10,460,1,35,0,0,3,45,8,56,0,0,0,0,2,4,2,8,0,0,0,0
