zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long,db_city
18801,Montrose,PA,shopping,0,0,0,0,0,0,0,0,41.83345086162158,-75.86970353256757,Montrose
18801,Montrose,PA,localservices,0,0,0,0,0,0,0,0,41.83568508626742,-75.860816885566,Montrose
18833,New Albany,PA,restaurants,0,0,0,0,0,0,0,0,41.6,-76.44,New Albany
18833,New Albany,PA,shopping,0,0,0,0,0,0,0,0,41.6196403,-76.4550101,New Albany
18833,New Albany,PA,localservices,0,0,0,0,0,0,0,0,41.6,-76.44,New Albany
18976,Warrington,PA,restaurants,13,282,23,1697,2,232,0,0,40.23598893099364,-75.13649002811681,Warrington
18976,Warrington,PA,shopping,3,21,25,210,7,72,2,11,40.23356688127383,-75.13656822814744,Warrington
18976,Warrington,PA,localservices,2,13,0,0,0,0,0,0,40.24050612958471,-75.13810263034722,Warrington
19004,Bala Cynwyd,PA,restaurants,9,320,17,1364,3,199,1,66,40.00629957531074,-75.22914075389416,Bala Cynwyd
19004,Bala Cynwyd,PA,shopping,2,4,11,130,3,46,4,70,40.00632089448729,-75.22727678530057,Bala Cynwyd
19004,Bala Cynwyd,PA,localservices,1,4,3,22,1,3,1,4,40.00624898241912,-75.22973004843482,Bala Cynwyd
19046,Jenkintown,PA,restaurants,12,590,22,1878,1,52,0,0,40.095604785166366,-75.1214682238743,Jenkintown
19046,Jenkintown,PA,shopping,1,5,26,229,11,111,1,9,40.09679023911783,-75.12222274449982,Jenkintown
19046,Jenkintown,PA,localservices,2,63,6,56,0,0,1,9,40.09604096996053,-75.11707098908292,Jenkintown
19150,Philadelphia,PA,restaurants,13,235,12,246,0,0,0,0,40.073269179586696,-75.16476631872312,Philadelphia
19150,Philadelphia,PA,shopping,1,3,6,157,1,3,0,0,40.07576431667993,-75.1678045467814,Philadelphia
19150,Philadelphia,PA,localservices,1,1,2,15,1,3,0,0,40.07517644461869,-75.16942881999277,Philadelphia
19330,Cochranville,PA,restaurants,1,13,0,0,0,0,0,0,39.8914100577519,-75.92150520206866,Cochranville
19330,Cochranville,PA,shopping,0,0,0,0,1,5,0,0,39.8646354855713,-75.92161941210941,Cochranville
19330,Cochranville,PA,localservices,0,0,0,0,0,0,0,0,39.87,-75.92,Cochranville
19342,Glen Mills,PA,restaurants,11,430,33,3056,1,126,0,0,39.87943543545568,-75.5328924012416,Glen Mills
19342,Glen Mills,PA,shopping,2,11,25,581,13,50,2,10,39.8833202449395,-75.53045094037621,Glen Mills
19342,Glen Mills,PA,localservices,1,9,2,18,1,3,0,0,39.884401766562185,-75.5229141754968,Glen Mills
19343,Glenmoore,PA,restaurants,2,18,1,62,0,0,0,0,40.10212994,-75.72257929999999,Glenmoore
19343,Glenmoore,PA,shopping,0,0,1,1,0,0,1,1,40.09478116666667,-75.73647136666666,Glenmoore
19343,Glenmoore,PA,localservices,0,0,0,0,0,0,0,0,40.115251,-75.695032,Glenmoore
19344,Honey Brook,PA,restaurants,5,93,2,93,0,0,0,0,40.086135046366365,-75.8995852426066,Honey Brook
19344,Honey Brook,PA,shopping,1,3,0,0,0,0,0,0,40.07727,-75.9142,Honey Brook
19344,Honey Brook,PA,localservices,0,0,1,3,0,0,0,0,40.08616870940586,-75.87334998601565,Honey Brook
19406,King of Prussia,PA,restaurants,37,1235,39,6194,8,1375,1,129,40.090427622769404,-75.38318786534603,King Of Prussia
19406,King of Prussia,PA,shopping,6,24,35,416,24,147,4,36,40.0887829438717,-75.38490427287667,King Of Prussia
19406,King of Prussia,PA,localservices,6,95,7,107,4,188,1,24,40.09261104861726,-75.379349449972,King Of Prussia
02813,Charlestown,RI,restaurants,3,154,16,821,0,0,1,284,41.386658904678754,-71.64594896108385,Charlestown
02813,Charlestown,RI,shopping,2,4,5,109,4,38,1,3,41.3793944101773,-71.64635618462125,Charlestown
02813,Charlestown,RI,localservices,1,2,0,0,1,3,0,0,41.388775168398766,-71.6301930962049,Charlestown
02818,East Greenwich,RI,restaurants,9,209,42,3978,2,307,0,0,41.65340684120486,-71.46583143382371,East Greenwich
02818,East Greenwich,RI,shopping,2,10,21,160,8,36,3,11,41.65435212300363,-71.45932805144969,East Greenwich
02818,East Greenwich,RI,localservices,1,4,4,19,3,10,0,0,41.649525108662154,-71.46666165459388,East Greenwich
02857,North Scituate,RI,restaurants,6,130,5,216,0,0,0,0,41.84286911880168,-71.59588268073057,North Scituate
02857,North Scituate,RI,shopping,1,5,7,37,0,0,0,0,41.838241030659205,-71.6202511584958,North Scituate
02857,North Scituate,RI,localservices,0,0,0,0,0,0,0,0,41.8387673002131,-71.6125736692619,North Scituate
02895,Woonsocket,RI,restaurants,33,814,24,1228,1,20,0,0,42.0048242793729,-71.50321693304491,Woonsocket
02895,Woonsocket,RI,shopping,10,69,14,78,4,18,1,4,42.00566887327765,-71.49595527929617,Woonsocket
02895,Woonsocket,RI,localservices,3,20,4,30,0,0,0,0,42.00563737788473,-71.50678064461509,Woonsocket
29072,Lexington,SC,restaurants,36,796,45,2137,2,36,0,0,33.992299310592564,-81.22699234055965,Lexington
29072,Lexington,SC,shopping,7,8,39,178,10,50,2,16,33.996473843771874,-81.22428034330159,Lexington
29072,Lexington,SC,localservices,2,4,3,28,0,0,1,6,33.99257510455855,-81.22572290952685,Lexington
29113,Norway,SC,restaurants,0,0,0,0,0,0,0,0,33.44,-81.12,Norway
29113,Norway,SC,shopping,0,0,0,0,0,0,0,0,33.44,-81.12,Norway
29113,Norway,SC,localservices,0,0,0,0,0,0,0,0,33.44,-81.12,Norway
29172,West Columbia,SC,restaurants,2,25,3,33,0,0,0,0,33.92132960430863,-81.07290439729701,West Columbia
29172,West Columbia,SC,shopping,0,0,0,0,0,0,0,0,33.9284567,-81.1075281,West Columbia
29172,West Columbia,SC,localservices,1,1,0,0,0,0,0,0,33.93129941055935,-81.08752419975875,West Columbia
29403,Charleston,SC,restaurants,19,2687,53,13950,6,1587,2,1588,32.790848090070575,-79.94142571843143,Charleston
29403,Charleston,SC,shopping,4,40,15,206,11,81,1,1,32.79051742824256,-79.94147526566245,Charleston
29403,Charleston,SC,localservices,1,2,3,74,1,8,0,0,32.795480230700555,-79.94547305752616,Charleston
29543,Fork,SC,restaurants,0,0,0,0,0,0,0,0,34.28,-79.27,Fork
29543,Fork,SC,shopping,0,0,0,0,0,0,0,0,34.28,-79.27,Fork
29543,Fork,SC,localservices,0,0,0,0,0,0,0,0,34.28,-79.27,Fork
29574,Mullins,SC,restaurants,6,57,1,1,0,0,0,0,34.20247676838491,-79.2640529280284,Mullins
29574,Mullins,SC,shopping,0,0,1,1,0,0,0,0,34.19964228444289,-79.26063349783885,Mullins
29574,Mullins,SC,localservices,0,0,0,0,0,0,0,0,34.2,-79.25,Mullins
29607,Greenville,SC,restaurants,18,565,28,2969,0,0,0,0,34.82726159338016,-82.31730207820284,Greenville
29607,Greenville,SC,shopping,3,18,24,259,8,55,0,0,34.823670936719836,-82.32551666783593,Greenville
29607,Greenville,SC,localservices,1,1,6,46,3,53,1,4,34.83073426861536,-82.33067073322934,Greenville
29834,Langley,SC,restaurants,0,0,0,0,0,0,0,0,33.51,-81.86,Langley
29834,Langley,SC,shopping,0,0,0,0,0,0,0,0,33.51,-81.86,Langley
29834,Langley,SC,localservices,0,0,0,0,0,0,0,0,33.51,-81.86,Langley
29845,Plum Branch,SC,restaurants,1,2,0,0,0,0,0,0,33.7827921182309,-82.2564330137461,Plum Branch
29845,Plum Branch,SC,shopping,0,0,0,0,0,0,0,0,33.84,-82.25,Plum Branch
29845,Plum Branch,SC,localservices,0,0,0,0,0,0,0,0,33.84,-82.25,Plum Branch
29936,Ridgeland,SC,restaurants,10,364,6,78,0,0,0,0,32.44373836656584,-80.9642378795483,Ridgeland
29936,Ridgeland,SC,shopping,1,3,2,3,1,5,0,0,32.363183587473856,-80.94469413127237,Ridgeland
29936,Ridgeland,SC,localservices,0,0,0,0,0,0,0,0,32.39075429930763,-80.94540101029617,Ridgeland
57266,Summit,SD,restaurants,0,0,0,0,0,0,0,0,45.1810951,-97.1027832,Summit
57266,Summit,SD,shopping,0,0,0,0,0,0,0,0,45.3,-97.03,Summit
57266,Summit,SD,localservices,0,0,0,0,0,0,0,0,45.3,-97.03,Summit
57268,Toronto,SD,restaurants,0,0,0,0,0,0,0,0,44.56458,-96.64257,Toronto
57268,Toronto,SD,shopping,0,0,0,0,0,0,0,0,44.57,-96.64,Toronto
57268,Toronto,SD,localservices,0,0,0,0,0,0,0,0,44.57,-96.64,Toronto
57317,Bonesteel,SD,restaurants,0,0,0,0,0,0,0,0,43.07,-98.94,Bonesteel
57317,Bonesteel,SD,shopping,0,0,0,0,0,0,0,0,43.07,-98.94,Bonesteel
57317,Bonesteel,SD,localservices,0,0,0,0,0,0,0,0,43.07,-98.94,Bonesteel
57328,Corsica,SD,restaurants,0,0,0,0,0,0,0,0,43.42,-98.4,Corsica
57328,Corsica,SD,shopping,0,0,0,0,0,0,0,0,43.4412477461507,-98.6483620385052,Corsica
57328,Corsica,SD,localservices,0,0,0,0,0,0,0,0,43.42,-98.4,Corsica
57384,Wolsey,SD,restaurants,0,0,0,0,0,0,0,0,44.4057832,-98.4751049,Wolsey
57384,Wolsey,SD,shopping,0,0,0,0,0,0,0,0,44.41,-98.47,Wolsey
57384,Wolsey,SD,localservices,0,0,0,0,0,0,0,0,44.41,-98.47,Wolsey
57456,Leola,SD,restaurants,0,0,0,0,0,0,0,0,45.72,-98.93,Leola
57456,Leola,SD,shopping,0,0,0,0,0,0,0,0,45.72,-98.93,Leola
57456,Leola,SD,localservices,0,0,0,0,0,0,0,0,45.72,-98.93,Leola
57472,Selby,SD,restaurants,1,2,0,0,0,0,0,0,45.52067413146975,-100.0555059020995,Selby
57472,Selby,SD,shopping,0,0,0,0,0,0,0,0,45.5,-100.03,Selby
57472,Selby,SD,localservices,0,0,0,0,0,0,0,0,45.5,-100.03,Selby
57632,Herreid,SD,restaurants,0,0,0,0,0,0,0,0,45.8376251243735,-100.068877817535,Herreid
57632,Herreid,SD,shopping,0,0,0,0,0,0,0,0,45.83,-100.07,Herreid
57632,Herreid,SD,localservices,0,0,0,0,0,0,0,0,45.83,-100.07,Herreid
57759,Nemo,SD,restaurants,0,0,1,7,0,0,0,0,44.2235484413618,-103.517439465344,Nemo
57759,Nemo,SD,shopping,0,0,0,0,0,0,0,0,44.19,-103.5,Nemo
57759,Nemo,SD,localservices,0,0,0,0,0,0,0,0,44.19,-103.5,Nemo
57760,Newell,SD,restaurants,0,0,0,0,0,0,0,0,44.7140835,-103.425239,Newell
57760,Newell,SD,shopping,0,0,0,0,0,0,0,0,44.71,-103.41,Newell
57760,Newell,SD,localservices,0,0,0,0,0,0,0,0,44.71,-103.41,Newell
57762,Nisland,SD,restaurants,0,0,0,0,0,0,0,0,44.67,-103.55,Nisland
57762,Nisland,SD,shopping,0,0,0,0,0,0,0,0,44.67,-103.55,Nisland
57762,Nisland,SD,localservices,0,0,0,0,0,0,0,0,44.67,-103.55,Nisland
57785,Sturgis,SD,restaurants,6,74,6,186,0,0,0,0,44.41074469397548,-103.51419125203178,Sturgis
57785,Sturgis,SD,shopping,1,1,1,1,0,0,0,0,44.41489583533779,-103.51684599877082,Sturgis
57785,Sturgis,SD,localservices,0,0,0,0,0,0,0,0,44.409295332836535,-103.4941986048835,Sturgis
37062,Fairview,TN,restaurants,8,126,4,58,0,0,1,7,35.98188592008261,-87.12858318376871,Fairview
37062,Fairview,TN,shopping,3,9,3,6,0,0,0,0,35.98538496244984,-87.12413248950392,Fairview
37062,Fairview,TN,localservices,0,0,0,0,1,3,0,0,35.9530742614746,-87.13829563964843,Fairview
37064,Franklin,TN,restaurants,33,1823,38,3381,2,522,0,0,35.915671474279534,-86.88039243490947,Franklin
37064,Franklin,TN,shopping,6,80,37,233,24,121,2,34,35.91839117204728,-86.88443786323222,Franklin
37064,Franklin,TN,localservices,2,6,4,19,2,14,1,8,35.91163508010244,-86.88034006845373,Franklin
37079,Indian Mound,TN,restaurants,0,0,0,0,0,0,0,0,36.5556,-87.70659,Indian Mound
37079,Indian Mound,TN,shopping,0,0,0,0,0,0,0,0,36.47,-87.66,Indian Mound
37079,Indian Mound,TN,localservices,0,0,0,0,0,0,0,0,36.47,-87.66,Indian Mound
37148,Portland,TN,restaurants,14,142,3,40,0,0,0,0,36.57728907638907,-86.52848041488868,Portland
37148,Portland,TN,shopping,2,3,2,4,0,0,0,0,36.579622303872554,-86.51707233705132,Portland
37148,Portland,TN,localservices,0,0,0,0,0,0,0,0,36.602068489669364,-86.53476542460935,Portland
37306,Belvidere,TN,restaurants,1,8,0,0,0,0,0,0,35.109377,-86.211977,Belvidere
37306,Belvidere,TN,shopping,0,0,0,0,0,0,0,0,35.14044855078875,-86.22658811296739,Belvidere
37306,Belvidere,TN,localservices,0,0,0,0,0,0,0,0,35.12,-86.18,Belvidere
37727,Del Rio,TN,restaurants,0,0,0,0,0,0,0,0,35.91,-83.02,Del Rio
37727,Del Rio,TN,shopping,0,0,0,0,0,0,0,0,35.91,-83.02,Del Rio
37727,Del Rio,TN,localservices,0,0,0,0,0,0,0,0,35.91,-83.02,Del Rio
37731,Eidson,TN,restaurants,0,0,0,0,0,0,0,0,36.5,-83.08,Eidson
37731,Eidson,TN,shopping,0,0,0,0,0,0,0,0,36.5,-83.08,Eidson
37731,Eidson,TN,localservices,0,0,0,0,0,0,0,0,36.5,-83.08,Eidson
37756,Huntsville,TN,restaurants,0,0,0,0,0,0,0,0,36.40356233333333,-84.491872,Huntsville
37756,Huntsville,TN,shopping,0,0,0,0,0,0,0,0,36.41,-84.48,Huntsville
37756,Huntsville,TN,localservices,0,0,0,0,0,0,0,0,36.41,-84.48,Huntsville
37760,Jefferson City,TN,restaurants,18,176,4,65,0,0,0,0,36.11882475640998,-83.4808284545355,Jefferson City
37760,Jefferson City,TN,shopping,1,4,3,4,0,0,2,3,36.12148373466896,-83.48137043918122,Jefferson City
37760,Jefferson City,TN,localservices,0,0,1,1,0,0,1,2,36.100967020279946,-83.46918562739258,Jefferson City
37873,Surgoinsville,TN,restaurants,0,0,0,0,0,0,0,0,36.485053,-82.8478818,Surgoinsville
37873,Surgoinsville,TN,shopping,0,0,0,0,0,0,0,0,36.47,-82.85,Surgoinsville
37873,Surgoinsville,TN,localservices,0,0,0,0,0,0,0,0,36.47,-82.85,Surgoinsville
37920,Knoxville,TN,restaurants,22,234,8,361,0,0,0,0,35.937097344336976,-83.89976272633528,Knoxville
37920,Knoxville,TN,shopping,4,17,14,65,2,4,2,6,35.93152103464037,-83.89752514542288,Knoxville
37920,Knoxville,TN,localservices,0,0,2,5,0,0,0,0,35.92408827891519,-83.86862662988761,Knoxville
38011,Brighton,TN,restaurants,1,14,0,0,0,0,0,0,35.48502,-89.72242,Brighton
38011,Brighton,TN,shopping,1,3,0,0,0,0,0,0,35.4735576,-89.7191729,Brighton
38011,Brighton,TN,localservices,0,0,0,0,0,0,0,0,35.45352065,-89.70842025,Brighton
38049,Mason,TN,restaurants,2,93,2,16,0,0,0,0,35.38677357669225,-89.54140575474251,Mason
38049,Mason,TN,shopping,0,0,0,0,0,0,0,0,35.41,-89.53,Mason
38049,Mason,TN,localservices,0,0,0,0,0,0,0,0,35.375959,-89.575514,Mason
38112,Memphis,TN,restaurants,7,279,6,662,1,68,0,0,35.14577722034715,-89.97614878654267,Memphis
38112,Memphis,TN,shopping,0,0,8,155,5,18,0,0,35.14674775577169,-89.97240986929528,Memphis
38112,Memphis,TN,localservices,1,2,4,53,2,13,0,0,35.143782162778905,-89.9747663719035,Memphis
38241,Palmersville,TN,restaurants,0,0,0,0,0,0,0,0,36.4025955200195,-88.5865020751953,Palmersville
38241,Palmersville,TN,shopping,0,0,0,0,0,0,0,0,36.41,-88.58,Palmersville
38241,Palmersville,TN,localservices,0,0,0,0,0,0,0,0,36.41,-88.58,Palmersville
38355,Medina,TN,restaurants,1,7,0,0,0,0,0,0,35.80049878372587,-88.78027681372683,Medina
38355,Medina,TN,shopping,0,0,0,0,0,0,0,0,35.8017451420799,-88.7763440608978,Medina
38355,Medina,TN,localservices,0,0,0,0,0,0,0,0,35.797080310974124,-88.7821676715088,Medina
38506,Algood,TN,restaurants,4,23,1,25,0,0,0,0,36.17902804605034,-85.45677751536459,Cookeville
38506,Algood,TN,shopping,1,2,8,22,1,2,0,0,36.171007063510515,-85.46691053899012,Cookeville
38506,Algood,TN,localservices,0,0,0,0,0,0,0,0,36.149700442776144,-85.50218117268491,Cookeville
38569,Lancaster,TN,restaurants,0,0,0,0,0,0,0,0,36.0775795,-85.8635712,Lancaster
38569,Lancaster,TN,shopping,0,0,0,0,0,0,0,0,36.09,-85.85,Lancaster
38569,Lancaster,TN,localservices,0,0,0,0,0,0,0,0,36.09,-85.85,Lancaster
75092,Sherman,TX,restaurants,11,494,6,233,0,0,0,0,33.65315598417202,-96.62245092031426,Sherman
75092,Sherman,TX,shopping,4,12,8,37,1,11,1,3,33.66966181086244,-96.62360914054983,Sherman
75092,Sherman,TX,localservices,0,0,0,0,0,0,0,0,33.64476312507935,-96.6318527553711,Sherman
75215,Dallas,TX,restaurants,16,846,11,1577,0,0,0,0,32.76838144926846,-96.78325923978109,Dallas
75215,Dallas,TX,shopping,2,7,2,10,1,68,0,0,32.76702430323241,-96.7874365196246,Dallas
75215,Dallas,TX,localservices,1,5,0,0,0,0,0,0,32.76568951545694,-96.77737596509051,Dallas
75234,Dallas,TX,restaurants,40,1481,12,505,0,0,0,0,32.9242043716165,-96.88344490815724,Dallas
75234,Dallas,TX,shopping,8,117,21,320,4,14,0,0,32.91732993806937,-96.89017914721124,Dallas
75234,Dallas,TX,localservices,3,29,4,30,1,5,0,0,32.921344577439385,-96.88839904355711,Dallas
75254,Dallas,TX,restaurants,30,3096,40,11853,5,1479,0,0,32.950378255763205,-96.81479585719039,Dallas
75254,Dallas,TX,shopping,5,67,28,539,6,201,0,0,32.95202872914415,-96.81427765229994,Dallas
75254,Dallas,TX,localservices,0,0,4,101,2,32,1,18,32.94824084032948,-96.81061750335806,Dallas
75477,Roxton,TX,restaurants,0,0,0,0,0,0,0,0,33.54,-95.72,Roxton
75477,Roxton,TX,shopping,0,0,0,0,0,0,0,0,33.54596,-95.72437,Roxton
75477,Roxton,TX,localservices,0,0,0,0,0,0,0,0,33.54,-95.72,Roxton
75490,Trenton,TX,restaurants,0,0,0,0,0,0,0,0,33.4462497842246,-96.3139885265156,Trenton
75490,Trenton,TX,shopping,0,0,0,0,1,2,0,0,33.4402313,-96.32061,Trenton
75490,Trenton,TX,localservices,0,0,0,0,0,0,0,0,33.4268740662842,-96.34974276782225,Trenton
75762,Flint (Noonday),TX,restaurants,3,60,2,99,0,0,0,0,32.19856273597114,-95.40704099461925,Flint
75762,Flint (Noonday),TX,shopping,0,0,1,4,0,0,1,3,32.195615875,-95.41319932500001,Flint
75762,Flint (Noonday),TX,localservices,0,0,0,0,0,0,0,0,32.2171074894452,-95.3424138175297,Flint
75840,Fairfield,TX,restaurants,13,230,3,185,0,0,0,0,31.71409495334932,-96.16562133747193,Fairfield
75840,Fairfield,TX,shopping,0,0,1,8,0,0,0,0,31.723710054007267,-96.16675025510517,Fairfield
75840,Fairfield,TX,localservices,0,0,0,0,0,0,0,0,31.71,-96.16,Fairfield
75845,Groveton,TX,restaurants,0,0,0,0,0,0,0,0,31.0538469,-95.1236145,Groveton
75845,Groveton,TX,shopping,1,2,0,0,0,0,0,0,31.056767492593202,-95.12657345738336,Groveton
75845,Groveton,TX,localservices,0,0,0,0,0,0,0,0,31.05562,-95.12727,Groveton
75850,Leona,TX,restaurants,1,39,1,56,0,0,0,0,31.153680523200947,-95.9683005981162,Leona
75850,Leona,TX,shopping,0,0,0,0,0,0,0,0,31.15,-95.97,Leona
75850,Leona,TX,localservices,0,0,0,0,0,0,0,0,31.15,-95.97,Leona
75980,Zavalla,TX,restaurants,0,0,1,2,0,0,0,0,31.186292930590266,-94.35912261172511,Zavalla
75980,Zavalla,TX,shopping,0,0,0,0,0,0,0,0,31.15,-94.41,Zavalla
75980,Zavalla,TX,localservices,0,0,0,0,0,0,0,0,31.15,-94.41,Zavalla
76011,Arlington,TX,restaurants,35,1656,33,4237,1,146,0,0,32.75505703972271,-97.08993299868584,Arlington
76011,Arlington,TX,shopping,10,149,31,278,6,45,3,29,32.756185957810935,-97.09067832670398,Arlington
76011,Arlington,TX,localservices,5,59,3,7,1,3,1,8,32.75302699553412,-97.09027318910253,Arlington
76031,Cleburne,TX,restaurants,7,113,0,0,1,7,0,0,32.34777137118721,-97.38668159616113,Cleburne
76031,Cleburne,TX,shopping,1,11,1,5,2,4,0,0,32.36221538603393,-97.37576650893857,Cleburne
76031,Cleburne,TX,localservices,0,0,0,0,0,0,0,0,32.38044923489821,-97.35501655568908,Cleburne
76040,Euless,TX,restaurants,22,925,7,756,0,0,0,0,32.83064644362463,-97.09941154128452,Euless
76040,Euless,TX,shopping,3,31,10,108,1,5,0,0,32.83085890534161,-97.1021510115437,Euless
76040,Euless,TX,localservices,1,5,1,2,1,5,0,0,32.82530604389238,-97.0986944991393,Euless
76123,Fort Worth,TX,restaurants,8,189,0,0,0,0,0,0,32.622777109586025,-97.38986420566083,Fort Worth
76123,Fort Worth,TX,shopping,1,7,2,6,0,0,0,0,32.62542288881064,-97.38070910697422,Fort Worth
76123,Fort Worth,TX,localservices,0,0,0,0,1,5,0,0,32.620626522669085,-97.38266724449035,Fort Worth
76133,Fort Worth,TX,restaurants,39,1133,12,634,1,10,0,0,32.65064418696321,-97.37092170143212,Fort Worth
76133,Fort Worth,TX,shopping,9,39,15,105,2,4,1,10,32.6537000646651,-97.3760997527095,Fort Worth
76133,Fort Worth,TX,localservices,2,9,3,17,1,3,0,0,32.657536783392366,-97.37941665319508,Fort Worth
76247,Justin,TX,restaurants,7,233,4,203,0,0,0,0,33.08370270916511,-97.29342548128001,Justin
76247,Justin,TX,shopping,0,0,5,41,0,0,0,0,33.091035464502816,-97.28923959847701,Justin
76247,Justin,TX,localservices,0,0,0,0,0,0,0,0,33.06903624561794,-97.30132451346452,Justin
76457,Hico,TX,restaurants,2,54,5,305,0,0,0,0,31.982603163879958,-98.03186979181763,Hico
76457,Hico,TX,shopping,2,14,4,53,0,0,0,0,31.98177844822765,-98.0309829460037,Hico
76457,Hico,TX,localservices,0,0,0,0,0,0,0,0,31.98,-98.02,Hico
76466,Olden,TX,restaurants,0,0,0,0,0,0,0,0,32.42,-98.73,Olden
76466,Olden,TX,shopping,0,0,0,0,0,0,0,0,32.42,-98.73,Olden
76466,Olden,TX,localservices,0,0,0,0,0,0,0,0,32.42,-98.73,Olden
76569,Rogers,TX,restaurants,1,1,0,0,0,0,0,0,30.9324019,-97.2282468,Rogers
76569,Rogers,TX,shopping,0,0,1,1,0,0,0,0,30.93164,-97.2275,Rogers
76569,Rogers,TX,localservices,0,0,0,0,0,0,0,0,30.928782,-97.256392,Rogers
76627,Blum,TX,restaurants,1,5,0,0,0,0,0,0,32.1433038403314,-97.3994453288195,Blum
76627,Blum,TX,shopping,0,0,0,0,1,14,0,0,32.1428298950195,-97.3974380493164,Blum
76627,Blum,TX,localservices,0,0,0,0,1,14,0,0,32.1428298950195,-97.3974380493164,Blum
76665,Meridian,TX,restaurants,4,56,4,102,1,3,0,0,31.909289431190423,-97.63985281048478,Meridian
76665,Meridian,TX,shopping,0,0,0,0,0,0,0,0,31.917263906110133,-97.66163616291756,Meridian
76665,Meridian,TX,localservices,0,0,0,0,0,0,0,0,31.9144517183304,-97.6635485887527,Meridian
76701,Waco,TX,restaurants,18,1351,17,1956,2,305,0,0,31.55406474970358,-97.13339856533503,Waco
76701,Waco,TX,shopping,5,34,16,228,1,4,0,0,31.552904085150132,-97.13500474112682,Waco
76701,Waco,TX,localservices,0,0,3,25,0,0,0,0,31.548699021567973,-97.13970956162017,Waco
77008,Houston,TX,restaurants,34,3931,42,12156,2,498,0,0,29.802677479627462,-95.41102319824375,Houston
77008,Houston,TX,shopping,11,325,57,1301,10,108,2,10,29.800731554731048,-95.40726444582424,Houston
77008,Houston,TX,localservices,7,148,4,142,2,19,1,13,29.801278240017588,-95.41023272366448,Houston
77009,Houston,TX,restaurants,31,1884,24,3606,0,0,0,0,29.795916984681323,-95.37155807768198,Houston
77009,Houston,TX,shopping,8,125,12,155,3,16,2,20,29.793794050084312,-95.37164253807413,Houston
77009,Houston,TX,localservices,2,134,1,20,0,0,1,13,29.79294591312747,-95.36980831778482,Houston
77059,Houston,TX,restaurants,3,69,2,97,0,0,0,0,29.61264258795808,-95.13113079756347,Houston
77059,Houston,TX,shopping,0,0,3,10,1,7,0,0,29.60942616895257,-95.12770736610358,Houston
77059,Houston,TX,localservices,0,0,0,0,0,0,0,0,29.6023043437236,-95.11430313290754,Houston
77090,Houston,TX,restaurants,34,945,37,3448,0,0,0,0,30.00678010336175,-95.43822580948347,Houston
77090,Houston,TX,shopping,9,54,36,360,5,62,1,4,30.00797778063701,-95.44081558186112,Houston
77090,Houston,TX,localservices,4,23,3,18,0,0,0,0,30.008738761733373,-95.4438208726874,Houston
77316,Montgomery,TX,restaurants,2,21,3,195,0,0,0,0,30.34190867881387,-95.65153761249552,Montgomery
77316,Montgomery,TX,shopping,2,6,1,3,0,0,0,0,30.3310834321228,-95.60173334463457,Montgomery
77316,Montgomery,TX,localservices,1,3,0,0,0,0,0,0,30.28994642497192,-95.5774194024884,Montgomery
77334,Dodge,TX,restaurants,0,0,0,0,0,0,0,0,30.78,-95.37,Dodge
77334,Dodge,TX,shopping,0,0,0,0,0,0,0,0,30.78,-95.37,Dodge
77334,Dodge,TX,localservices,0,0,0,0,0,0,0,0,30.78,-95.37,Dodge
77401,Bellaire,TX,restaurants,14,1178,20,2849,1,154,0,0,29.706614332639358,-95.46962975968441,Bellaire
77401,Bellaire,TX,shopping,8,33,11,129,2,8,3,19,29.709029513937324,-95.47472787714983,Bellaire
77401,Bellaire,TX,localservices,2,15,5,26,0,0,1,3,29.708239396727187,-95.47424125362438,Bellaire
77433,Cypress,TX,restaurants,13,910,23,2625,0,0,0,0,29.935616864317595,-95.69622654100642,Cypress
77433,Cypress,TX,shopping,2,16,15,209,1,6,0,0,29.942164009155178,-95.69286293856085,Cypress
77433,Cypress,TX,localservices,3,19,3,28,1,6,0,0,29.941761100936215,-95.7022378951356,Cypress
77476,Simonton,TX,restaurants,0,0,1,22,0,0,0,0,29.6771540369468,-96.0040513377563,Simonton
77476,Simonton,TX,shopping,0,0,1,49,0,0,0,0,29.68452,-95.99006,Simonton
77476,Simonton,TX,localservices,0,0,0,0,0,0,0,0,29.6741788077103,-95.9776595971863,Simonton
77510,Santa Fe,TX,restaurants,11,105,4,137,0,0,0,0,29.378654387663715,-95.09131239131318,Santa Fe
77510,Santa Fe,TX,shopping,4,11,2,6,0,0,1,5,29.376683946196465,-95.09391940008125,Santa Fe
77510,Santa Fe,TX,localservices,0,0,0,0,0,0,0,0,29.37816180040761,-95.08972369702167,Santa Fe
77541,Freeport,TX,restaurants,18,307,15,716,0,0,0,0,28.965614392746108,-95.34130055058712,Freeport
77541,Freeport,TX,shopping,3,14,0,0,0,0,0,0,28.95625941791991,-95.32180572529296,Freeport
77541,Freeport,TX,localservices,0,0,0,0,0,0,0,0,28.95,-95.36,Freeport
77547,Galena Park,TX,restaurants,7,48,0,0,0,0,0,0,29.733867328246454,-95.23922780124684,Galena Park
77547,Galena Park,TX,shopping,0,0,0,0,0,0,0,0,29.74,-95.23,Galena Park
77547,Galena Park,TX,localservices,0,0,0,0,0,0,0,0,29.684478849999998,-95.22952695000001,Galena Park
