zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long
11426,New Hyde Park,NY,,38,2920,55,7726,0,0,0,0,40.736829726154376,-73.72279366200053
11427,Queens Village,NY,,46,3215,42,3981,1,112,0,0,40.735783976447,-73.75848422547242
11428,Queens Village,NY,,57,2648,29,2436,0,0,0,0,40.72740828824353,-73.75759646171026
11429,Queens Village,NY,,58,2581,25,1786,0,0,0,0,40.71958694644261,-73.75489336524706
11430,Jamaica,NY,,24,2859,66,9822,6,941,2,143,40.6604452689327,-73.8061460490972
11431,Jamaica,NY,,1,1,4,123,0,0,0,0,40.70761727357508,-73.7843992334302
11432,Fresh Meadows,NY,,49,4224,45,5795,1,106,0,0,40.7176172816388,-73.79796720941549
11433,Jamaica,NY,,51,2876,40,3732,0,0,0,0,40.70750409941393,-73.80285417850718
11434,Jamaica,NY,,41,5124,53,7681,1,510,0,0,40.691373092074684,-73.8040493172781
11435,Jamaica,NY,,47,5116,49,7145,1,106,0,0,40.70707196119167,-73.82479690714757
11436,South Ozone Park,NY,,20,258,16,725,1,3,0,0,40.67572053379543,-73.79798919084269
11451,Jamaica,NY,,28,648,7,374,0,0,0,0,40.7035232294205,-73.79745255266867
11499,Jamaica,NY,,5,62,2,128,1,3,0,0,40.659610052027745,-73.7712603190145
11690,Far Rockaway,NY,,22,776,10,262,0,0,2,10,40.658736693898014,-73.76610483661608
11691,Far Rockaway,NY,,25,812,12,291,0,0,2,10,40.6521344079057,-73.76981621274396
11692,Rockaway,NY,,29,1719,14,782,0,0,2,45,40.68214376031055,-73.88413740907889
11693,Rockaway Beach,NY,,43,2378,36,2761,0,0,1,43,40.63806195601636,-73.8654070277053
11694,Rockaway,NY,,37,1711,33,2574,2,49,1,43,40.630385031679296,-73.86954471677517
11695,Rockaway,NY,,1,14,0,0,0,0,0,0,40.5637790497096,-73.88589284412157
11697,Brooklyn,NY,,24,3002,46,7598,10,957,2,174,40.604955983374566,-73.94429833281565
10451,Bronx,NY,,32,2997,58,10723,4,3185,2,190,40.8170495218928,-73.93239525693824
10452,Bronx,NY,,40,844,23,1066,5,75,1,86,40.834187346175554,-73.9204703466308
10453,New York,NY,,29,3217,65,13757,2,562,0,0,40.85840579551089,-73.92390594230478
10454,Bronx,NY,,37,2604,55,7539,3,1135,1,134,40.80489001055219,-73.93036834408225
10455,New York,NY,,16,4205,72,39924,7,6018,1,134,40.801445824103475,-73.94063954973953
10456,Bronx,NY,,21,4466,68,28312,4,3936,1,134,40.821495798274206,-73.9362606206069
10457,Bronx,NY,,24,4806,68,19263,2,337,0,0,40.8481525222337,-73.91210800261364
10458,Bronx,NY,,47,3816,46,7540,1,233,0,0,40.856799712593194,-73.89274931317306
10459,Bronx,NY,,51,952,36,1471,0,0,0,0,40.825830843288614,-73.89630767304851
10460,Bronx,NY,,28,4192,65,13523,1,233,0,0,40.84650624975673,-73.89194739090316
10461,Bronx,NY,,33,4035,60,11077,2,276,0,0,40.84173900825694,-73.86090694098644
10462,Bronx,NY,,34,4328,60,11045,2,276,0,0,40.84245423295347,-73.86634837999296
10463,Bronx,NY,,28,2609,64,12919,2,299,0,0,40.8757149364845,-73.91062383811833
10464,Bronx,NY,,20,2967,66,15263,10,2390,0,0,40.85970391657839,-73.8201061347603
10465,Bronx,NY,,31,3529,61,11361,7,1987,0,0,40.83182888478267,-73.82914310984722
10466,Mount Vernon,NY,,32,2331,63,8906,2,317,0,0,40.88302477797829,-73.8573478920443
10467,Bronx,NY,,31,3817,61,13570,2,439,0,0,40.87149189625376,-73.89065138483103
10468,Bronx,NY,,27,2871,70,14008,1,233,0,0,40.868223458289684,-73.90363536735003
10469,Bronx,NY,,44,2584,47,3691,0,0,1,43,40.84263705246822,-73.87209047681168
10470,Bronx,NY,,51,1245,36,2223,2,75,0,0,40.897151503380016,-73.86399706883361
10471,Bronx,NY,,20,2443,69,13493,3,1030,0,0,40.886475312333225,-73.90394533423044
10472,Bronx,NY,,32,4242,64,11895,1,233,0,0,40.83766370014932,-73.8703765460295
10473,Bronx,NY,,40,5319,57,12548,1,233,0,0,40.82323490197411,-73.86347670697691
10474,Astoria,NY,,26,5910,67,21160,2,1110,1,134,40.79171107734514,-73.90629327662649
10475,Bronx,NY,,35,3906,56,9598,5,1797,0,0,40.853520370683,-73.84405734876742
10301,Staten Island,NY,,14,2226,69,23045,6,908,1,176,40.631828358313484,-74.0692244339903
10302,Staten Island,NY,,29,3012,61,7383,3,466,0,0,40.63390426140806,-74.12189173723203
10304,Staten Island,NY,,17,2220,65,11378,11,1317,1,176,40.614452910837144,-74.09379894986654
10305,Staten Island,NY,,13,6835,75,21257,9,1064,1,176,40.61253111063916,-74.06407688814244
10306,Staten Island,NY,,20,1944,67,8810,8,982,0,0,40.58173308727447,-74.11757203945936
10307,Staten Island,NY,,26,702,51,3584,8,868,1,167,40.51651534718039,-74.24457186388234
10308,Staten Island,NY,,32,784,52,3119,3,468,0,0,40.549934666206866,-74.15319824435282
10309,Charleston,NY,,17,1152,66,10815,12,1743,1,167,40.54335116372036,-74.23873614717608
10310,Staten Island,NY,,23,1203,56,5138,3,438,0,0,40.630690149779355,-74.11843564077783
10311,Staten Island,NY,,2,22,4,68,0,0,0,0,40.602334817578104,-74.17696281361607
10312,Staten Island,NY,,23,1359,65,5368,4,528,0,0,40.555816464105,-74.16753268610739
10313,Staten Island,NY,,7,179,25,1904,1,13,0,0,40.58238087267785,-74.16592659970041
