zip,city,state,avg_lat,avg_long,rest_pr_1,rest_rv_1,rest_pr_2,rest_rv_2,rest_pr_3,rest_rv_3,rest_pr_4,rest_rv_4,shop_pr_1,shop_rv_1,shop_pr_2,shop_rv_2,shop_pr_3,shop_rv_3,shop_pr_4,shop_rv_4,loca_pr_1,loca_rv_1,loca_pr_2,loca_rv_2,loca_pr_3,loca_rv_3,loca_pr_4,loca_rv_4,num_of_returns,agi,taxable_pen_ann_amount,real_estate_tax_amount,pers_prop_tax_amount,net_invsmnt_inc_tax_amount,total_all_a_cols,total_chosen_a_cols,affluence
50672,Steamboat Rock,IA,42.407592750000006,-93.06493755,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,15051,1012,94,18,0,55889,16175,64.7
50843,Cumberland,IA,41.27,-94.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,12379,885,0,0,0,39612,13264,53.056000000000004
51027,Ireton,IA,42.97,-96.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,31264,529,257,46,0,121261,32096,62.93333333333333
51049,Quimby,IA,42.62,-95.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,9795,313,0,0,0,32095,10108,45.94545454545455
51106,Sioux City,IA,42.45439938350445,-96.35361173864362,23,230,28,574,0,0,0,0,0,0,24,73,6,12,2,4,1,3,0,0,0,0,0,0,12840,736074,46746,11124,1376,323,2959746,795643,61.965965732087234
51108,Sioux City,IA,42.536052875,-96.36651915,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2650,180178,9703,2493,283,137,771038,192794,72.75245283018867
51650,Riverton,IA,40.68694805,-95.56894009999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,6550,240,0,0,0,19033,6790,48.5
52035,Colesburg,IA,42.63,-91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,19760,1587,135,22,0,67409,21504,50.009302325581395
52052,Guttenberg,IA,42.77608802555925,-91.10432696438644,3,21,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,71496,7524,917,113,0,263703,80050,57.58992805755396
52072,St. Olaf,IA,42.92799,-91.38597,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,8949,0,28,0,0,29952,8977,49.87222222222222
52151,Lansing,IA,43.361966139526366,-91.2167249133545,1,10,1,10,0,0,0,0,1,1,2,2,1,2,0,0,0,0,1,1,0,0,0,0,1000,50288,5565,542,68,0,187063,56463,56.463
52160,New Albin,IA,43.4971008,-91.2895126,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,21502,1581,179,31,0,78078,23293,61.29736842105264
52168,Spillville,IA,43.2,-91.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,9504,704,62,5,0,32303,10275,48.92857142857143
52171,Waucoma,IA,42.99767,-92.047267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,22651,730,106,11,0,79647,23498,52.217777777777776
52251,Ladora,IA,41.755170532417004,-92.18237835913901,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,11500,604,52,0,0,37287,12156,50.65
52320,Olin,IA,41.99,-91.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,23699,1518,175,17,0,82116,25409,51.85510204081633
52333,Solon,IA,41.80385645986362,-91.49257107443184,1,4,5,331,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,333010,18335,7943,751,439,1506122,360478,106.96676557863502
52565,Keosauqua,IA,40.73007333333333,-91.96231,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,43979,6392,419,71,0,163206,50861,61.278313253012044
52625,Donnellson,IA,40.671593555664046,-91.5729850048828,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,64456,5498,534,77,0,238944,70565,57.84016393442622
52753,Le Claire,IA,41.59576681029499,-90.3497859672112,4,45,7,385,2,97,0,0,1,7,5,18,2,119,0,0,0,0,0,0,0,0,0,0,2740,281433,16867,6015,497,188,1224947,305000,111.3138686131387
52755,Lone Tree,IA,41.4874856,-91.4258349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,54909,3376,741,100,0,209541,59126,61.58958333333333
66061,Olathe,KS,38.87949031617924,-94.81943544954235,45,1214,11,613,0,0,0,0,10,43,19,146,4,19,1,2,2,3,2,6,0,0,0,0,27830,2200186,107288,41516,4843,1531,9586794,2355364,84.63399209486165
66091,Welda,KS,38.16,-95.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5864,224,0,0,0,16138,6088,33.822222222222216
66214,Overland Park,KS,38.956771504793615,-94.71882720640623,14,282,10,725,0,0,0,0,2,6,33,206,13,126,2,10,1,1,1,9,0,0,0,0,6350,356642,24122,4174,643,138,1412983,385719,60.74314960629921
66546,Wakarusa,KS,38.89,-95.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,36183,3901,579,92,0,140533,40755,76.89622641509433
66743,Girard,KS,37.512871388932616,-94.82985183780345,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,88270,6888,626,129,0,318412,95913,51.84486486486487
67029,Coldwater,KS,37.2703132629395,-99.32836151123051,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,20376,1264,95,19,0,67862,21754,47.29130434782609
67037,Derby,KS,37.556171023264646,-97.25468179885479,22,293,15,339,1,3,0,0,2,4,6,24,0,0,1,4,0,0,1,11,0,0,0,0,13240,880959,88368,13376,1823,259,3518825,984785,74.37953172205438
67038,Dexter,KS,37.24329,-96.716583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,10152,555,64,9,0,33557,10780,51.33333333333334
67118,Norwich,KS,37.45,-97.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,18367,1341,164,37,0,65545,19909,60.33030303030303
67223,Wichita,KS,37.74,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,26499,1526,507,66,0,116904,28598,114.39200000000001
67330,Altamont,KS,37.192752533446296,-95.291966511635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,34159,2869,298,87,0,123146,37413,54.22173913043478
67354,Mound Valley,KS,37.2,-95.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,12178,968,93,33,0,42262,13272,45.76551724137931
67441,Enterprise,KS,38.9,-97.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,19068,2108,95,21,0,62484,21292,46.28695652173913
67455,Lincoln,KS,39.04338903333333,-98.14975423333334,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810,34994,2873,245,49,0,120498,38161,47.11234567901235
67623,Alton,KS,39.4674416,-98.9477463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4078,0,0,0,0,10719,4078,40.78
